customer_id,billing_date,payment_date,payment_value,record_type
C-1859,2022-08-31,2022-08-31,691.45,payment
C-1859,2022-10-01,2022-10-01,691.45,payment
C-1859,2022-10-31,2022-10-31,691.45,payment
C-1859,2022-12-01,2022-12-01,691.45,payment
C-1859,2022-12-31,2022-12-31,691.45,payment
C-1859,2023-01-31,2023-01-31,691.45,payment
C-1859,2023-03-03,2023-03-03,691.45,payment
C-1859,2023-03-31,2023-03-31,691.45,payment
C-1859,2023-05-01,2023-05-01,691.45,payment
C-1859,2023-05-31,2023-06-07,691.45,payment
C-1859,2023-07-01,2023-07-01,691.45,payment
C-1859,2023-07-31,2023-07-31,691.45,payment
C-1859,2023-08-31,2023-08-31,691.45,payment
C-1859,2023-10-01,2023-10-01,691.45,payment
C-1859,2023-10-31,2023-10-31,691.45,payment
C-1859,2023-12-01,2023-12-01,691.45,payment
C-1859,2023-12-31,2024-01-06,691.45,payment
C-1859,2024-01-31,2024-01-31,691.45,payment
C-1859,2024-03-02,2024-03-02,691.45,payment
C-1859,2024-03-31,2024-03-31,691.45,payment
C-1859,2024-05-01,2024-05-01,691.45,payment
C-1859,2024-05-31,2024-05-31,691.45,payment
C-1859,2024-07-01,2024-07-01,691.45,payment
C-1859,2024-07-31,2024-08-08,691.45,payment
C-1859,2024-08-31,2024-08-31,691.45,payment
C-1859,2024-10-01,2024-10-01,691.45,payment
C-1859,2024-10-31,2024-10-31,691.45,payment
C-1859,2024-12-01,2024-12-16,691.45,payment
C-1860,2024-05-31,2024-05-31,2111.49,payment
C-1860,2024-07-01,2024-07-01,2111.49,payment
C-1860,2024-07-31,2024-07-31,2111.49,payment
C-1860,2024-08-31,2024-08-31,2111.49,payment
C-1860,2024-10-01,2024-10-05,2111.49,payment
C-1860,2024-10-31,2024-10-31,2111.49,payment
C-1860,2024-12-01,2024-12-01,2111.49,payment
C-1861,2023-05-31,2023-06-04,1756.68,dunning
C-1861,2023-05-31,2023-06-12,1756.68,payment
C-1861,2024-05-31,2024-06-02,1756.68,payment
C-1861,2024-05-31,2024-06-04,1756.68,dunning
C-1861,2024-05-31,2024-06-04,1756.68,dunning
C-1862,2024-07-01,2024-07-02,1968.96,dunning
C-1862,2024-07-01,2024-07-06,1968.96,payment
C-1863,2022-03-03,2022-03-12,9001.2,payment
C-1863,2023-03-03,2023-03-07,9001.2,payment
C-1863,2024-03-03,2024-03-12,9001.2,dunning
C-1863,2024-03-03,2024-03-18,9001.2,payment
C-1864,2024-03-02,2024-03-03,29452.08,dunning
C-1864,2024-03-02,2024-03-04,29452.08,dunning
C-1864,2024-03-02,2024-03-06,29452.08,dunning
C-1864,2024-03-02,2024-03-12,29452.08,dunning
C-1864,2024-03-02,2024-03-17,29452.08,payment
C-1865,2021-05-01,2021-05-01,1432.2,payment
C-1865,2022-05-01,2022-05-01,1432.2,payment
C-1865,2023-05-01,2023-05-01,1432.2,payment
C-1865,2024-05-01,2024-05-01,1432.2,payment
C-1866,2023-05-01,2023-05-10,45776.76,payment
C-1866,2024-05-01,2024-05-11,45776.76,payment
C-1867,2022-07-31,2022-07-31,96.54,payment
C-1867,2022-08-31,2022-08-31,96.54,payment
C-1867,2022-10-01,2022-10-01,96.54,payment
C-1867,2022-10-31,2022-10-31,96.54,payment
C-1867,2022-12-01,2022-12-01,96.54,payment
C-1867,2022-12-31,2022-12-31,96.54,payment
C-1867,2023-01-31,2023-01-31,96.54,payment
C-1867,2023-03-03,2023-03-03,96.54,payment
C-1867,2023-03-31,2023-03-31,96.54,payment
C-1867,2023-05-01,2023-05-01,96.54,payment
C-1867,2023-05-31,2023-05-31,96.54,payment
C-1867,2023-07-01,2023-07-01,96.54,payment
C-1867,2023-07-31,2023-07-31,96.54,payment
C-1867,2023-08-31,2023-09-14,96.54,payment
C-1867,2023-10-01,2023-10-02,96.54,payment
C-1867,2023-10-31,2023-10-31,96.54,payment
C-1867,2023-12-01,2023-12-01,96.54,payment
C-1867,2023-12-31,2023-12-31,96.54,payment
C-1867,2024-01-31,2024-01-31,96.54,payment
C-1867,2024-03-02,2024-03-02,96.54,payment
C-1867,2024-03-31,2024-03-31,96.54,payment
C-1867,2024-05-01,2024-05-01,96.54,payment
C-1867,2024-05-31,2024-05-31,96.54,payment
C-1867,2024-07-01,2024-07-01,96.54,payment
C-1867,2024-07-31,2024-07-31,96.54,payment
C-1867,2024-08-31,2024-08-31,96.54,payment
C-1867,2024-10-01,2024-10-01,96.54,payment
C-1867,2024-10-31,2024-10-31,96.54,payment
C-1867,2024-12-01,2024-12-01,96.54,payment
C-1868,2021-07-01,2021-07-01,4064.52,payment
C-1868,2021-08-01,2021-08-01,4064.52,payment
C-1868,2021-09-01,2021-09-01,4064.52,payment
C-1868,2021-10-01,2021-10-01,4064.52,payment
C-1868,2021-11-01,2021-11-01,4064.52,payment
C-1868,2021-12-01,2021-12-01,4064.52,payment
C-1868,2022-01-01,2022-01-01,4064.52,payment
C-1868,2022-02-01,2022-02-01,4064.52,payment
C-1868,2022-03-01,2022-03-01,4064.52,payment
C-1868,2022-04-01,2022-04-01,4064.52,payment
C-1868,2022-05-01,2022-05-04,4064.52,payment
C-1868,2022-06-01,2022-06-01,4064.52,payment
C-1868,2022-07-01,2022-07-01,4064.52,payment
C-1868,2022-08-01,2022-08-01,4064.52,payment
C-1868,2022-09-01,2022-09-01,4064.52,payment
C-1868,2022-10-01,2022-10-01,4064.52,payment
C-1868,2022-11-01,2022-11-01,4064.52,payment
C-1868,2022-12-01,2022-12-01,4064.52,payment
C-1868,2023-01-01,2023-01-01,4064.52,payment
C-1868,2023-02-01,2023-02-01,4064.52,payment
C-1868,2023-03-01,2023-03-01,4064.52,payment
C-1868,2023-04-01,2023-04-01,4064.52,payment
C-1868,2023-05-01,2023-05-01,4064.52,payment
C-1868,2023-06-01,2023-06-01,4064.52,payment
C-1868,2023-07-01,2023-07-01,4064.52,payment
C-1868,2023-08-01,2023-08-01,4064.52,payment
C-1868,2023-09-01,2023-09-01,4064.52,payment
C-1868,2023-10-01,2023-10-01,4064.52,payment
C-1868,2023-11-01,2023-11-01,4064.52,payment
C-1868,2023-12-01,2023-12-01,4064.52,payment
C-1868,2024-01-01,2024-01-01,4064.52,payment
C-1868,2024-02-01,2024-02-01,4064.52,payment
C-1868,2024-03-01,2024-03-08,4064.52,payment
C-1868,2024-04-01,2024-04-01,4064.52,payment
C-1868,2024-05-01,2024-05-01,4064.52,payment
C-1868,2024-06-01,2024-06-01,4064.52,payment
C-1868,2024-07-01,2024-07-01,4064.52,payment
C-1868,2024-08-01,2024-08-01,4064.52,payment
C-1868,2024-09-01,2024-09-01,4064.52,payment
C-1868,2024-10-01,2024-10-01,4064.52,payment
C-1868,2024-11-01,2024-11-01,4064.52,payment
C-1868,2024-12-01,2024-12-01,4064.52,payment
C-1869,2021-12-31,2021-12-31,1619.76,payment
C-1869,2022-12-31,2022-12-31,1619.76,payment
C-1869,2023-12-31,2023-12-31,1619.76,payment
C-1870,2024-03-02,2024-03-09,1575.72,payment
C-1871,2024-12-01,2024-12-03,133.04,dunning
C-1871,2024-12-01,2024-12-07,133.04,dunning
C-1871,2024-12-01,2024-12-10,133.04,dunning
C-1871,2024-12-01,2024-12-10,133.04,dunning
C-1871,2024-12-01,2024-12-13,133.04,payment
C-1872,2023-07-01,2023-07-07,150.61,payment
C-1872,2023-08-01,2023-08-01,150.61,payment
C-1872,2023-09-01,2023-09-01,150.61,payment
C-1872,2023-10-01,2023-10-01,150.61,payment
C-1872,2023-11-01,2023-11-09,150.61,payment
C-1872,2023-12-01,2023-12-13,150.61,payment
C-1872,2024-01-01,2024-01-01,150.61,payment
C-1872,2024-02-01,2024-02-01,150.61,payment
C-1872,2024-03-01,2024-03-01,150.61,payment
C-1872,2024-04-01,2024-04-01,150.61,payment
C-1872,2024-05-01,2024-05-01,150.61,payment
C-1872,2024-06-01,2024-06-01,150.61,payment
C-1872,2024-07-01,2024-07-01,150.61,payment
C-1872,2024-08-01,2024-08-01,150.61,payment
C-1872,2024-09-01,2024-09-01,150.61,payment
C-1872,2024-10-01,2024-10-01,150.61,payment
C-1872,2024-11-01,2024-11-01,150.61,payment
C-1872,2024-12-01,2024-12-16,150.61,payment
C-1873,2022-05-01,2022-05-01,109.76,payment
C-1873,2022-06-01,2022-06-01,109.76,payment
C-1873,2022-07-01,2022-07-01,109.76,payment
C-1873,2022-08-01,2022-08-01,109.76,payment
C-1873,2022-09-01,2022-09-01,109.76,payment
C-1873,2022-10-01,2022-10-01,109.76,payment
C-1873,2022-11-01,2022-11-01,109.76,payment
C-1873,2022-12-01,2022-12-01,109.76,payment
C-1873,2023-01-01,2023-01-01,109.76,payment
C-1873,2023-02-01,2023-02-06,109.76,payment
C-1873,2023-03-01,2023-03-01,109.76,payment
C-1873,2023-04-01,2023-04-01,109.76,payment
C-1873,2023-05-01,2023-05-15,109.76,payment
C-1873,2023-06-01,2023-06-01,109.76,payment
C-1873,2023-07-01,2023-07-01,109.76,payment
C-1873,2023-08-01,2023-08-14,109.76,payment
C-1873,2023-09-01,2023-09-10,109.76,payment
C-1873,2023-10-01,2023-10-01,109.76,payment
C-1873,2023-11-01,2023-11-01,109.76,payment
C-1873,2023-12-01,2023-12-01,109.76,payment
C-1873,2024-01-01,2024-01-01,109.76,payment
C-1873,2024-02-01,2024-02-01,109.76,payment
C-1873,2024-03-01,2024-03-01,109.76,payment
C-1873,2024-04-01,2024-04-01,109.76,payment
C-1873,2024-05-01,2024-05-01,109.76,payment
C-1873,2024-06-01,2024-06-01,109.76,payment
C-1873,2024-07-01,2024-07-01,109.76,payment
C-1873,2024-08-01,2024-08-01,109.76,payment
C-1873,2024-09-01,2024-09-01,109.76,payment
C-1873,2024-10-01,2024-10-01,109.76,payment
C-1873,2024-11-01,2024-11-12,109.76,payment
C-1873,2024-12-01,2024-12-01,109.76,payment
C-1874,2024-03-02,2024-03-07,85.68,payment
C-1874,2024-04-02,2024-04-07,85.68,payment
C-1874,2024-05-02,2024-05-02,85.68,payment
C-1874,2024-06-02,2024-06-13,85.68,payment
C-1874,2024-07-02,2024-07-02,85.68,payment
C-1874,2024-08-02,2024-08-02,85.68,payment
C-1874,2024-09-02,2024-09-03,85.68,payment
C-1874,2024-10-02,2024-10-14,85.68,payment
C-1874,2024-11-02,2024-11-02,85.68,payment
C-1874,2024-12-02,2024-12-02,85.68,payment
C-1875,2024-03-31,2024-03-31,434.81,payment
C-1875,2024-05-01,2024-05-01,434.81,payment
C-1875,2024-05-31,2024-06-03,434.81,payment
C-1875,2024-07-01,2024-07-03,434.81,payment
C-1875,2024-07-31,2024-08-05,434.81,payment
C-1875,2024-08-31,2024-08-31,434.81,payment
C-1875,2024-10-01,2024-10-16,434.81,payment
C-1875,2024-10-31,2024-10-31,434.81,payment
C-1875,2024-12-01,2024-12-01,434.81,payment
C-1875,2024-12-01,2024-12-01,434.81,payment
C-1876,2022-08-31,2022-08-31,297.02,payment
C-1876,2022-10-01,2022-10-01,297.02,payment
C-1876,2022-10-31,2022-10-31,297.02,payment
C-1876,2022-12-01,2022-12-01,297.02,payment
C-1876,2022-12-31,2022-12-31,297.02,payment
C-1876,2023-01-31,2023-01-31,297.02,payment
C-1876,2023-03-03,2023-03-03,297.02,payment
C-1876,2023-03-31,2023-03-31,297.02,payment
C-1876,2023-05-01,2023-05-01,297.02,payment
C-1876,2023-05-31,2023-05-31,297.02,payment
C-1876,2023-07-01,2023-07-04,297.02,payment
C-1876,2023-07-31,2023-07-31,297.02,payment
C-1876,2023-08-31,2023-08-31,297.02,payment
C-1876,2023-10-01,2023-10-01,297.02,payment
C-1876,2023-10-31,2023-10-31,297.02,payment
C-1876,2023-12-01,2023-12-01,297.02,payment
C-1876,2023-12-31,2023-12-31,297.02,payment
C-1876,2024-01-31,2024-01-31,297.02,payment
C-1876,2024-03-02,2024-03-02,297.02,payment
C-1876,2024-03-31,2024-03-31,297.02,payment
C-1876,2024-05-01,2024-05-01,297.02,payment
C-1876,2024-05-31,2024-05-31,297.02,payment
C-1876,2024-07-01,2024-07-01,297.02,payment
C-1876,2024-07-31,2024-08-13,297.02,payment
C-1876,2024-08-31,2024-08-31,297.02,payment
C-1876,2024-10-01,2024-10-01,297.02,payment
C-1876,2024-10-31,2024-10-31,297.02,payment
C-1876,2024-12-01,2024-12-02,297.02,payment
C-1877,2022-08-31,2022-08-31,352.98,payment
C-1877,2022-10-01,2022-10-01,352.98,payment
C-1877,2022-10-31,2022-11-09,352.98,payment
C-1877,2022-12-01,2022-12-01,352.98,payment
C-1877,2022-12-31,2023-01-06,352.98,payment
C-1877,2023-01-31,2023-01-31,352.98,payment
C-1877,2023-03-03,2023-03-03,352.98,payment
C-1877,2023-03-31,2023-03-31,352.98,payment
C-1877,2023-05-01,2023-05-01,352.98,payment
C-1877,2023-05-31,2023-06-08,352.98,payment
C-1877,2023-07-01,2023-07-01,352.98,payment
C-1877,2023-07-31,2023-07-31,352.98,payment
C-1877,2023-08-31,2023-08-31,352.98,payment
C-1877,2023-10-01,2023-10-01,352.98,payment
C-1877,2023-10-31,2023-10-31,352.98,payment
C-1877,2023-12-01,2023-12-01,352.98,payment
C-1877,2023-12-31,2023-12-31,352.98,payment
C-1877,2024-01-31,2024-01-31,352.98,payment
C-1877,2024-03-02,2024-03-02,352.98,payment
C-1877,2024-03-31,2024-03-31,352.98,payment
C-1877,2024-05-01,2024-05-01,352.98,payment
C-1877,2024-05-31,2024-05-31,352.98,payment
C-1877,2024-07-01,2024-07-01,352.98,payment
C-1877,2024-07-31,2024-07-31,352.98,payment
C-1877,2024-08-31,2024-08-31,352.98,payment
C-1877,2024-10-01,2024-10-01,352.98,payment
C-1877,2024-10-31,2024-10-31,352.98,payment
C-1877,2024-12-01,2024-12-03,352.98,payment
C-1878,2024-10-01,2024-10-06,273.43,payment
C-1878,2024-11-01,2024-11-06,273.43,payment
C-1878,2024-12-01,2024-12-10,273.43,dunning
C-1878,2024-12-01,2024-12-16,273.43,payment
C-1879,2021-08-31,2021-08-31,117.58,payment
C-1879,2021-10-01,2021-10-01,117.58,payment
C-1879,2021-10-31,2021-10-31,117.58,payment
C-1879,2021-12-01,2021-12-01,117.58,payment
C-1879,2021-12-31,2022-01-04,117.58,payment
C-1879,2022-01-31,2022-01-31,117.58,payment
C-1879,2022-03-03,2022-03-03,117.58,payment
C-1879,2022-03-31,2022-03-31,117.58,payment
C-1879,2022-05-01,2022-05-01,117.58,payment
C-1879,2022-05-31,2022-06-07,117.58,payment
C-1879,2022-07-01,2022-07-01,117.58,payment
C-1879,2022-07-31,2022-07-31,117.58,payment
C-1879,2022-08-31,2022-08-31,117.58,payment
C-1879,2022-10-01,2022-10-01,117.58,payment
C-1879,2022-10-31,2022-10-31,117.58,payment
C-1879,2022-12-01,2022-12-01,117.58,payment
C-1879,2022-12-31,2022-12-31,117.58,payment
C-1879,2023-01-31,2023-01-31,117.58,payment
C-1879,2023-03-03,2023-03-03,117.58,payment
C-1879,2023-03-31,2023-03-31,117.58,payment
C-1879,2023-05-01,2023-05-01,117.58,payment
C-1879,2023-05-31,2023-05-31,117.58,payment
C-1879,2023-07-01,2023-07-01,117.58,payment
C-1879,2023-07-31,2023-07-31,117.58,payment
C-1879,2023-08-31,2023-08-31,117.58,payment
C-1879,2023-10-01,2023-10-01,117.58,payment
C-1879,2023-10-31,2023-11-11,117.58,payment
C-1879,2023-12-01,2023-12-01,117.58,payment
C-1879,2023-12-31,2023-12-31,117.58,payment
C-1879,2024-01-31,2024-01-31,117.58,payment
C-1879,2024-03-02,2024-03-02,117.58,payment
C-1879,2024-03-31,2024-03-31,117.58,payment
C-1879,2024-05-01,2024-05-01,117.58,payment
C-1879,2024-05-31,2024-05-31,117.58,payment
C-1879,2024-07-01,2024-07-01,117.58,payment
C-1879,2024-07-31,2024-07-31,117.58,payment
C-1879,2024-08-31,2024-08-31,117.58,payment
C-1879,2024-10-01,2024-10-01,117.58,payment
C-1879,2024-10-31,2024-10-31,117.58,payment
C-1879,2024-12-01,2024-12-01,117.58,payment
C-1880,2023-10-31,2023-11-06,15944.76,payment
C-1880,2024-10-31,2024-11-02,15944.76,payment
C-1881,2023-05-31,2023-05-31,59207.04,payment
C-1881,2024-05-31,2024-05-31,59207.04,payment
C-1882,2021-12-31,2021-12-31,459.99,payment
C-1882,2022-01-31,2022-01-31,459.99,payment
C-1882,2022-03-03,2022-03-03,459.99,payment
C-1882,2022-03-31,2022-03-31,459.99,payment
C-1882,2022-05-01,2022-05-01,459.99,payment
C-1882,2022-05-31,2022-05-31,459.99,payment
C-1882,2022-07-01,2022-07-01,459.99,payment
C-1882,2022-07-31,2022-07-31,459.99,payment
C-1882,2022-08-31,2022-08-31,459.99,payment
C-1882,2022-10-01,2022-10-01,459.99,payment
C-1882,2022-10-31,2022-10-31,459.99,payment
C-1882,2022-12-01,2022-12-11,459.99,payment
C-1882,2022-12-31,2022-12-31,459.99,payment
C-1882,2023-01-31,2023-01-31,459.99,payment
C-1882,2023-03-03,2023-03-11,459.99,payment
C-1882,2023-03-31,2023-03-31,459.99,payment
C-1882,2023-05-01,2023-05-09,459.99,payment
C-1882,2023-05-31,2023-05-31,459.99,payment
C-1882,2023-07-01,2023-07-01,459.99,payment
C-1882,2023-07-31,2023-07-31,459.99,payment
C-1882,2023-08-31,2023-09-08,459.99,payment
C-1882,2023-10-01,2023-10-08,459.99,payment
C-1882,2023-10-31,2023-10-31,459.99,payment
C-1882,2023-12-01,2023-12-01,459.99,payment
C-1882,2023-12-31,2023-12-31,459.99,payment
C-1882,2024-01-31,2024-01-31,459.99,payment
C-1882,2024-03-02,2024-03-02,459.99,payment
C-1882,2024-03-31,2024-03-31,459.99,payment
C-1882,2024-05-01,2024-05-01,459.99,payment
C-1882,2024-05-31,2024-05-31,459.99,payment
C-1882,2024-07-01,2024-07-01,459.99,payment
C-1882,2024-07-31,2024-07-31,459.99,payment
C-1882,2024-08-31,2024-08-31,459.99,payment
C-1882,2024-10-01,2024-10-01,459.99,payment
C-1882,2024-10-31,2024-10-31,459.99,payment
C-1882,2024-12-01,2024-12-01,459.99,payment
C-1883,2023-05-01,2023-05-01,98.99,payment
C-1883,2023-06-01,2023-06-01,98.99,payment
C-1883,2023-07-01,2023-07-01,98.99,payment
C-1883,2023-08-01,2023-08-01,98.99,payment
C-1883,2023-09-01,2023-09-01,98.99,payment
C-1883,2023-10-01,2023-10-01,98.99,payment
C-1883,2023-11-01,2023-11-01,98.99,payment
C-1883,2023-12-01,2023-12-01,98.99,payment
C-1883,2024-01-01,2024-01-01,98.99,payment
C-1883,2024-02-01,2024-02-01,98.99,payment
C-1883,2024-03-01,2024-03-01,98.99,payment
C-1883,2024-04-01,2024-04-01,98.99,payment
C-1883,2024-05-01,2024-05-04,98.99,payment
C-1883,2024-06-01,2024-06-01,98.99,payment
C-1883,2024-07-01,2024-07-01,98.99,payment
C-1883,2024-08-01,2024-08-01,98.99,payment
C-1883,2024-09-01,2024-09-01,98.99,payment
C-1883,2024-10-01,2024-10-01,98.99,payment
C-1883,2024-11-01,2024-11-01,98.99,payment
C-1883,2024-12-01,2024-12-01,98.99,payment
C-1884,2023-10-31,2023-11-11,8998.32,payment
C-1884,2024-10-31,2024-10-31,8998.32,payment
C-1885,2021-12-01,2021-12-12,1588.2,payment
C-1885,2022-12-01,2022-12-01,1588.2,payment
C-1885,2023-12-01,2023-12-08,1588.2,payment
C-1885,2024-12-01,2024-12-13,1588.2,payment
C-1886,2023-10-01,2023-10-01,1643.71,payment
C-1886,2023-11-01,2023-11-01,1643.71,payment
C-1886,2023-12-01,2023-12-01,1643.71,payment
C-1886,2024-01-01,2024-01-14,1643.71,payment
C-1886,2024-02-01,2024-02-01,1643.71,payment
C-1886,2024-03-01,2024-03-01,1643.71,payment
C-1886,2024-04-01,2024-04-01,1643.71,payment
C-1886,2024-05-01,2024-05-01,1643.71,payment
C-1886,2024-06-01,2024-06-01,1643.71,payment
C-1886,2024-07-01,2024-07-01,1643.71,payment
C-1886,2024-08-01,2024-08-02,1643.71,payment
C-1886,2024-09-01,2024-09-01,1643.71,payment
C-1886,2024-10-01,2024-10-01,1643.71,payment
C-1886,2024-11-01,2024-11-10,1643.71,payment
C-1886,2024-12-01,2024-12-01,1643.71,payment
C-1887,2023-12-31,2023-12-31,140.05,payment
C-1887,2024-01-31,2024-01-31,140.05,payment
C-1887,2024-03-02,2024-03-12,140.05,payment
C-1887,2024-03-31,2024-03-31,140.05,payment
C-1887,2024-05-01,2024-05-01,140.05,payment
C-1887,2024-05-31,2024-05-31,140.05,payment
C-1887,2024-07-01,2024-07-01,140.05,payment
C-1887,2024-07-31,2024-07-31,140.05,payment
C-1887,2024-08-31,2024-08-31,140.05,payment
C-1887,2024-10-01,2024-10-01,140.05,payment
C-1887,2024-10-31,2024-10-31,140.05,payment
C-1887,2024-12-01,2024-12-01,140.05,payment
C-1888,2022-05-31,2022-05-31,182.35,payment
C-1888,2022-07-01,2022-07-01,182.35,payment
C-1888,2022-07-31,2022-08-07,182.35,payment
C-1888,2022-08-31,2022-08-31,182.35,payment
C-1888,2022-10-01,2022-10-01,182.35,payment
C-1888,2022-10-31,2022-10-31,182.35,payment
C-1888,2022-12-01,2022-12-01,182.35,payment
C-1888,2022-12-31,2022-12-31,182.35,payment
C-1888,2023-01-31,2023-01-31,182.35,payment
C-1888,2023-03-03,2023-03-03,182.35,payment
C-1888,2023-03-31,2023-03-31,182.35,payment
C-1888,2023-05-01,2023-05-14,182.35,payment
C-1888,2023-05-31,2023-05-31,182.35,payment
C-1888,2023-07-01,2023-07-01,182.35,payment
C-1888,2023-07-31,2023-07-31,182.35,payment
C-1888,2023-08-31,2023-08-31,182.35,payment
C-1888,2023-10-01,2023-10-01,182.35,payment
C-1888,2023-10-31,2023-10-31,182.35,payment
C-1888,2023-12-01,2023-12-01,182.35,payment
C-1888,2023-12-31,2023-12-31,182.35,payment
C-1888,2024-01-31,2024-01-31,182.35,payment
C-1888,2024-03-02,2024-03-02,182.35,payment
C-1888,2024-03-31,2024-03-31,182.35,payment
C-1888,2024-05-01,2024-05-01,182.35,payment
C-1888,2024-05-31,2024-05-31,182.35,payment
C-1888,2024-07-01,2024-07-01,182.35,payment
C-1888,2024-07-31,2024-07-31,182.35,payment
C-1888,2024-08-31,2024-09-02,182.35,payment
C-1888,2024-10-01,2024-10-01,182.35,payment
C-1888,2024-10-31,2024-11-05,182.35,payment
C-1888,2024-12-01,2024-12-01,182.35,payment
C-1889,2023-10-01,2023-10-01,3336.73,payment
C-1889,2023-11-01,2023-11-08,3336.73,payment
C-1889,2023-12-01,2023-12-01,3336.73,payment
C-1889,2024-01-01,2024-01-01,3336.73,payment
C-1889,2024-02-01,2024-02-01,3336.73,payment
C-1889,2024-03-01,2024-03-01,3336.73,payment
C-1889,2024-04-01,2024-04-16,3336.73,payment
C-1889,2024-05-01,2024-05-10,3336.73,payment
C-1889,2024-06-01,2024-06-01,3336.73,payment
C-1889,2024-07-01,2024-07-01,3336.73,payment
C-1889,2024-08-01,2024-08-14,3336.73,payment
C-1889,2024-09-01,2024-09-14,3336.73,payment
C-1889,2024-10-01,2024-10-01,3336.73,payment
C-1889,2024-11-01,2024-11-01,3336.73,payment
C-1889,2024-12-01,2024-12-01,3336.73,payment
C-1890,2022-08-31,2022-08-31,1609.68,payment
C-1890,2023-08-31,2023-09-11,1609.68,payment
C-1890,2024-08-31,2024-08-31,1609.68,payment
C-1891,2020-12-31,2021-01-03,32581.68,dunning
C-1891,2020-12-31,2021-01-13,32581.68,payment
C-1891,2021-12-31,2022-01-07,32581.68,payment
C-1891,2022-12-31,2023-01-07,32581.68,payment
C-1891,2023-12-31,2024-01-15,32581.68,payment
C-1892,2024-07-31,2024-08-02,1690.44,dunning
C-1892,2024-07-31,2024-08-03,1690.44,payment
C-1892,2024-07-31,2024-08-07,1690.44,dunning
C-1892,2024-07-31,2024-08-12,1690.44,dunning
C-1893,2021-08-31,2021-08-31,140.36,payment
C-1893,2021-10-01,2021-10-01,140.36,payment
C-1893,2021-10-31,2021-10-31,140.36,payment
C-1893,2021-12-01,2021-12-01,140.36,payment
C-1893,2021-12-31,2021-12-31,140.36,payment
C-1893,2022-01-31,2022-01-31,140.36,payment
C-1893,2022-03-03,2022-03-03,140.36,payment
C-1893,2022-03-31,2022-03-31,140.36,payment
C-1893,2022-05-01,2022-05-01,140.36,payment
C-1893,2022-05-31,2022-05-31,140.36,payment
C-1893,2022-07-01,2022-07-01,140.36,payment
C-1893,2022-07-31,2022-07-31,140.36,payment
C-1893,2022-08-31,2022-08-31,140.36,payment
C-1893,2022-10-01,2022-10-01,140.36,payment
C-1893,2022-10-31,2022-10-31,140.36,payment
C-1893,2022-12-01,2022-12-01,140.36,payment
C-1893,2022-12-31,2022-12-31,140.36,payment
C-1893,2023-01-31,2023-01-31,140.36,payment
C-1893,2023-03-03,2023-03-03,140.36,payment
C-1893,2023-03-31,2023-03-31,140.36,payment
C-1893,2023-05-01,2023-05-01,140.36,payment
C-1893,2023-05-31,2023-05-31,140.36,payment
C-1893,2023-07-01,2023-07-01,140.36,payment
C-1893,2023-07-31,2023-07-31,140.36,payment
C-1893,2023-08-31,2023-08-31,140.36,payment
C-1893,2023-10-01,2023-10-01,140.36,payment
C-1893,2023-10-31,2023-10-31,140.36,payment
C-1893,2023-12-01,2023-12-01,140.36,payment
C-1893,2023-12-31,2023-12-31,140.36,payment
C-1893,2024-01-31,2024-01-31,140.36,payment
C-1893,2024-03-02,2024-03-02,140.36,payment
C-1893,2024-03-31,2024-03-31,140.36,payment
C-1893,2024-05-01,2024-05-01,140.36,payment
C-1893,2024-05-31,2024-05-31,140.36,payment
C-1893,2024-07-01,2024-07-01,140.36,payment
C-1893,2024-07-31,2024-07-31,140.36,payment
C-1893,2024-08-31,2024-08-31,140.36,payment
C-1893,2024-10-01,2024-10-01,140.36,payment
C-1893,2024-10-31,2024-10-31,140.36,payment
C-1893,2024-12-01,2024-12-01,140.36,payment
C-1894,2021-03-03,2021-03-03,746.92,payment
C-1894,2021-04-03,2021-04-03,746.92,payment
C-1894,2021-05-03,2021-05-03,746.92,payment
C-1894,2021-06-03,2021-06-03,746.92,payment
C-1894,2021-07-03,2021-07-03,746.92,payment
C-1894,2021-08-03,2021-08-03,746.92,payment
C-1894,2021-09-03,2021-09-03,746.92,payment
C-1894,2021-10-03,2021-10-03,746.92,payment
C-1894,2021-11-03,2021-11-03,746.92,payment
C-1894,2021-12-03,2021-12-03,746.92,payment
C-1894,2022-01-03,2022-01-03,746.92,payment
C-1894,2022-02-03,2022-02-03,746.92,payment
C-1894,2022-03-03,2022-03-03,746.92,payment
C-1894,2022-04-03,2022-04-03,746.92,payment
C-1894,2022-05-03,2022-05-03,746.92,payment
C-1894,2022-06-03,2022-06-03,746.92,payment
C-1894,2022-07-03,2022-07-03,746.92,payment
C-1894,2022-08-03,2022-08-03,746.92,payment
C-1894,2022-09-03,2022-09-03,746.92,payment
C-1894,2022-10-03,2022-10-03,746.92,payment
C-1894,2022-11-03,2022-11-03,746.92,payment
C-1894,2022-12-03,2022-12-03,746.92,payment
C-1894,2023-01-03,2023-01-03,746.92,payment
C-1894,2023-02-03,2023-02-03,746.92,payment
C-1894,2023-03-03,2023-03-03,746.92,payment
C-1894,2023-04-03,2023-04-03,746.92,payment
C-1894,2023-05-03,2023-05-03,746.92,payment
C-1894,2023-06-03,2023-06-03,746.92,payment
C-1894,2023-07-03,2023-07-03,746.92,payment
C-1894,2023-08-03,2023-08-03,746.92,payment
C-1894,2023-09-03,2023-09-03,746.92,payment
C-1894,2023-10-03,2023-10-03,746.92,payment
C-1894,2023-11-03,2023-11-03,746.92,payment
